Frame,Keypoint,X_mm,Y_mm,Z_mm
417,4,-1701.04751015388,4597.65391837732,590.07143717653
417,5,-1743.52688390782,4555.20402203458,589.07099042545
417,6,-1755.21485144629,4551.7737370966,588.710099671123
417,7,-1770.73016670975,4550.93700822084,588.239695494148
417,8,-1712.22663568862,4634.91574910646,576.774143574516
417,9,-1811.54380951204,4570.36224925326,573.877649894065
417,10,-1722.94302224265,4597.91723943853,526.281201867113
417,11,-1748.86550367383,4560.15726721301,524.545266954341
417,13,-1927.51331279484,4562.59637160631,385.916581680838
417,15,-1992.87888528938,4562.54462738328,135.374395803112
417,17,-1963.31609358905,4495.89266654656,-90.8723277905901
417,19,-1967.30190416788,4486.17359708549,-164.572693096544
417,21,-1934.93506835406,4476.51594531981,-163.017541394215
417,23,-1924.8154669861,4486.6540675191,-139.200091521161
417,24,-1730.18005667066,4687.68577443787,-85.7003934611422
417,25,-1880.76763453117,4585.33840414542,-78.0354214544198
417,27,-1845.6243589773,4548.98607596589,-440.355778620668
417,33,-1843.50589990285,4542.83981653017,-909.681710888938
418,1,-1729.32947571212,4573.63193323543,559.609692681547
418,2,-1725.92296892343,4594.67841684371,592.321970594535
418,3,-1716.18885753601,4600.9640811325,591.877802638971
418,4,-1706.18168048212,4611.14408594873,591.389536984156
418,5,-1748.11763900819,4565.9496404733,591.394422136704
418,6,-1759.30666021619,4561.40653254249,590.995837542906
418,7,-1774.41478035532,4560.91603431851,590.508703401479
418,8,-1715.93416266964,4643.11121346048,577.526365253862
418,9,-1813.09183968448,4574.90152458463,574.539775248253
418,10,-1726.5284480286,4606.42290385411,528.482000555594
418,11,-1751.76050015905,4569.42567272745,527.745305746794
418,13,-1926.27346275845,4557.62758819069,385.572377517572
418,15,-1992.38645917572,4560.30540377146,137.110350314812
418,17,-1968.60013359668,4501.02453993467,-90.6546658201765
418,19,-1974.60524478914,4495.33770527419,-164.753299205461
418,21,-1944.89844714587,4491.08397790323,-163.715999787238
418,23,-1933.92596151815,4499.11753478742,-139.74035147667
418,25,-1879.15840285059,4580.69734830959,-78.4286356163351
418,27,-1870.95847294003,4580.70350669931,-444.646313398991
419,1,-1731.70324664695,4579.1246214752,560.721007226955
419,2,-1729.12078165135,4601.93240778431,593.428581897154
419,3,-1719.0300991747,4607.46960451636,592.756208915553
419,4,-1708.39507826746,4616.24843880833,592.004770536059
419,5,-1751.78672080265,4574.81264785021,592.860075699444
419,6,-1763.51483977463,4571.39712809101,592.684386742782
419,7,-1779.09821475039,4572.02753123133,592.258967624185
419,8,-1718.10626677731,4647.64008219026,577.219713811977
419,9,-1816.92029933846,4583.43245547764,575.691144661535
419,10,-1728.15676064467,4610.01739969227,529.350171625887
419,11,-1754.89489254639,4576.38832395146,529.194397753789
419,13,-1926.96830415082,4557.80606951083,385.907781091141
419,15,-1996.17574035708,4566.74018249969,139.661478829797
419,17,-1970.54236755307,4503.55469436765,-90.0804542207493
419,19,-1979.83517686919,4503.32355745847,-164.45228547761
419,21,-1950.40299796784,4500.89431487385,-163.544568195249
419,23,-1938.07043526434,4506.68885814784,-139.50967044656
419,25,-1882.42260061437,4581.41300298603,-78.1573140005932
420,1,-1742.26676164897,4591.80522261499,563.74234345516
420,2,-1735.51168725299,4609.05477259627,594.630530780281
420,3,-1724.61315061019,4614.95572666907,593.893040483772
420,4,-1714.82672826512,4623.46782766731,593.056418806062
420,5,-1756.9230106058,4582.39691950551,594.494453211587
420,6,-1769.4459113573,4580.53401104665,594.672103940147
420,7,-1783.9325303798,4580.26835521742,594.492158333071
420,8,-1718.85108548185,4648.20900676144,576.83145320521
420,9,-1818.53576016685,4586.18038845019,576.552630805032
420,10,-1735.12845282396,4617.25303566982,531.070572173184
420,11,-1764.88627291402,4589.01512181405,531.897049006916
420,13,-1932.62246288541,4563.19744757843,387.285448447211
420,15,-2003.00353246037,4572.36765342611,142.257952715377
420,17,-1973.18054919534,4504.60989768164,-87.161598107352
420,19,-1984.03189344657,4506.87985809331,-162.130159425418
420,21,-1955.76815945757,4505.60978314778,-160.233380593227
420,23,-1942.15631892873,4508.65622092065,-136.15434635309
420,25,-1891.06216886763,4588.34701411156,-77.2210256864183
421,1,-1745.79718087557,4593.88546333588,566.548457901135
421,2,-1739.81067524558,4615.63965058746,597.436949775344
421,3,-1728.13839836784,4621.23127614269,596.069155895428
421,4,-1720.17452210596,4631.35623772526,595.345960626574
421,5,-1760.95982944987,4588.49357698062,598.474069106848
421,6,-1774.6959589417,4587.48088763957,599.227259634607
421,7,-1788.30642553069,4586.19871428169,599.688298693403
421,9,-1824.68085503896,4591.62612969716,583.517949894915
421,10,-1736.62487128886,4616.07306003846,532.662055737668
421,11,-1769.45450837467,4590.17116735336,535.732584840361
421,13,-1932.28505664132,4558.65474983641,389.059134589451
421,15,-2009.46863114654,4573.23843283904,143.44551354151
421,17,-1973.25106870493,4501.47076775496,-87.4650223034959
421,19,-1982.53034737778,4501.02212915907,-162.231861586557
421,21,-1955.43137689012,4499.92866201463,-160.61243570404
421,23,-1941.33710568471,4502.28385086536,-136.328727083844
421,25,-1891.69594130343,4589.98358270372,-75.9603871410359
422,1,-1748.27656863818,4593.82919288332,569.422917695007
422,2,-1742.82934652209,4616.39959789055,599.771314670178
422,3,-1730.35700998617,4622.00458296748,598.004211825098
422,4,-1723.03472751327,4632.18844224725,597.178182844576
422,5,-1765.90865125403,4593.07209210237,601.959508016819
422,6,-1780.66832581905,4593.72535170753,603.221446958014
422,7,-1793.97678347487,4592.19567642087,604.173801700762
422,9,-1830.44242706562,4596.49504893487,587.845193488314
422,10,-1737.40428371249,4613.84706952962,534.569304797767
422,11,-1773.50012857868,4591.66799290138,539.124074988043
422,13,-1932.06585483813,4555.81697564971,390.876382460961
422,15,-2009.58976980256,4566.12012073634,145.628812654847
422,17,-1975.37895712828,4500.71761506218,-87.3106717842373
422,19,-1983.81089212541,4498.35436368737,-162.264914804784
422,21,-1953.48569436233,4493.72318262591,-160.572775999321
422,23,-1939.06474373146,4496.09709925529,-135.868378769289
422,25,-1892.69925701824,4591.27714298047,-75.3721633356728
423,1,-1750.93782010275,4594.02144374661,570.969252947273
423,2,-1746.54453964448,4617.86376127913,600.836750758161
423,3,-1733.53984503833,4623.41201320122,598.826355833197
423,4,-1726.37470855498,4633.37584951582,597.843444745956
423,5,-1771.7327255392,4597.94039691594,603.906848633637
423,6,-1786.48125313997,4599.03307005777,605.43917546437
423,7,-1799.38690552691,4597.219873748,606.628074550832
423,9,-1834.88606147883,4600.66095365868,590.282506080859
423,10,-1739.6372296558,4613.38378868402,535.772069738056
423,11,-1777.09305355425,4592.76031049536,540.915496230448
423,13,-1936.06730112253,4557.88270845322,391.735373202716
423,15,-2010.31160305137,4563.30683715606,145.407556225894
423,17,-1979.56913067929,4502.72664524397,-87.4975366567384
423,19,-1985.44413528976,4499.16050397675,-162.451127035158
423,21,-1956.29442407999,4494.64037093504,-160.915633403177
423,23,-1946.3371783002,4502.16880813392,-135.935645866857
423,25,-1897.54234029039,4595.22592749683,-75.1813971235885
424,1,-1759.86557067107,4601.20288253635,572.518025422891
424,2,-1753.65526791332,4623.19176804119,602.276590916918
424,3,-1740.44586619103,4629.11263280153,600.163360226657
424,4,-1731.64184079328,4637.36671412915,598.828023207193
424,5,-1783.61462149833,4608.1755767444,606.385124559064
424,6,-1798.58196189439,4609.35170497494,608.039472205817
424,7,-1811.14940173995,4607.01412385459,609.224791085214
424,9,-1844.36271408107,4608.89186475019,592.529554433122
424,10,-1748.1788501263,4620.20312523174,537.031365803044
424,11,-1787.37886620483,4601.05222959196,542.509812300713
424,13,-1940.29790412962,4560.92237130381,393.118663010547
424,15,-2009.54908738837,4561.156334658,145.227883854514
424,17,-1984.63631426283,4506.28854758839,-87.6543080542392
424,19,-1982.79919975693,4489.46552426127,-162.149935976471
424,21,-1951.88135186613,4480.83292678416,-160.65692772496
424,23,-1945.78200600198,4494.08586096906,-135.716719991586
424,25,-1906.1824825375,4604.53369490976,-74.904022696816
425,1,-1758.71379019737,4598.8088936227,572.349939527844
425,2,-1756.62167127403,4625.67011324857,603.27550233784
425,3,-1745.73446052857,4633.51709576044,601.713303294682
425,4,-1737.27051597925,4642.01078682236,600.595785749701
425,5,-1782.91233652677,4605.52116564737,606.503888299167
425,6,-1797.32920963,4605.86866217054,607.976098733722
425,7,-1810.08726746673,4603.77715411839,609.021567686248
425,10,-1752.00960273632,4623.28777072564,537.673483094083
425,11,-1786.44604146768,4599.74217783323,542.433509987345
425,13,-1948.24654342228,4569.03943573141,391.476493993183
425,17,-1995.22116570241,4515.25470833612,-88.0511750275176
425,19,-1997.6530059609,4500.27434898387,-162.848068012706
425,21,-1967.71386761578,4493.2984311964,-161.534683574138
425,23,-1960.19214256327,4505.4283147446,-136.299699281112
425,25,-1906.72281120962,4603.21756024501,-74.8768926127931
426,1,-1758.2628398644,4597.53558764352,572.380051766019
426,2,-1758.43154356946,4625.89372107246,603.964620943214
426,3,-1749.50500691929,4636.50381087609,603.099881218454
426,4,-1741.68455511223,4646.13845579943,602.400417889815
426,5,-1783.12357205658,4604.54295314095,606.786921613811
426,6,-1797.09718593025,4604.22076505486,608.143803209252
426,7,-1810.1082564783,4602.54918382849,609.115952513847
426,10,-1755.23631238772,4626.02327098049,538.398083930025
426,11,-1786.18030643321,4599.50588855617,542.677647278451
426,13,-1953.14285480852,4573.29443128958,391.726240929999
426,17,-1999.70914276304,4518.90683239284,-88.5104917222242
426,19,-2004.84330658098,4504.06938538132,-163.297263744305
426,21,-1976.11645147456,4499.2719045426,-162.312702944223
426,23,-1967.50452564995,4510.61320078503,-136.68234287393
426,25,-1906.70420122749,4601.37761235962,-74.3541837640418
427,1,-1759.37388359046,4598.50996764964,572.182499717567
427,2,-1760.66021824534,4627.223756388,604.353418483483
427,3,-1752.36321870097,4638.05634135777,603.613859009186
427,5,-1784.31462185149,4604.45744578016,606.845276762349
427,6,-1798.01132463674,4603.87386756568,608.089237716464
427,7,-1811.00085998795,4602.15475750323,609.001894812219
427,10,-1759.42809593674,4630.25747264326,538.984521118036
427,11,-1788.20153351171,4601.3666791504,542.822111457652
427,13,-1957.36098218219,4576.91422659587,392.148722326481
427,17,-2002.76052420693,4521.55698923545,-88.8768259282557
427,19,-2009.68595185578,4507.15956109611,-163.759250104759
427,20,-1643.71708093016,4716.60479037496,-161.092722460135
427,21,-1980.54605001951,4502.38356745573,-163.052063464483
427,22,-1651.10310291028,4712.13845175883,-137.226277053467
427,23,-1971.18983230635,4512.94804209445,-136.96456500894
427,25,-1907.2357944573,4600.11403964525,-74.3764449908584
428,1,-1762.3745974141,4601.19518558568,571.929028379624
428,2,-1764.45812271009,4630.3859426875,604.683336772167
428,3,-1756.97066217583,4641.85975880522,603.947115788379
428,5,-1788.68588859091,4607.97002882372,607.378034223987
428,6,-1802.24117706869,4607.30284942673,608.584201881274
428,7,-1815.41453865485,4606.04839358768,609.571467256802
428,10,-1765.1261654025,4635.61466417956,539.271358272058
428,11,-1793.33793907497,4605.97219594131,542.696418877478
428,13,-1961.91093934868,4581.12087771399,392.523556361439
428,15,-2026.55704010333,4568.15091295453,142.956428499739
428,17,-2004.98682629897,4522.72500343572,-89.3504064952868
428,19,-2013.45192878577,4510.18483866231,-164.758720127088
428,20,-1645.71088000785,4711.78357892167,-157.53443548841
428,21,-1981.7629059367,4503.05536474309,-163.983393492767
428,22,-1654.00876664226,4708.44138209517,-133.738284674215
428,23,-1971.82765616959,4512.89120429084,-137.407600455711
428,25,-1910.38970603312,4602.44210613518,-74.1406710448683
429,1,-1769.75060962202,4607.123318376,570.567688664881
429,2,-1768.09270657509,4630.7492814134,603.201553011134
429,3,-1759.94258626862,4640.58671055161,602.145797761923
429,5,-1796.79253253364,4613.37412212911,607.022607999426
429,6,-1809.32900157875,4610.32124820835,608.0323575819
429,7,-1820.6484911372,4604.52371302399,608.190558114622
429,10,-1771.07772818904,4639.47551300286,537.917505229511
429,11,-1801.27213543324,4610.36705784902,541.180331434352
429,13,-1965.26233367307,4577.2134419345,392.131534962009
429,15,-2026.06603951613,4567.29799778592,138.329215156944
429,17,-2002.36556907417,4519.05006526818,-93.584965656002
429,19,-2003.51947021993,4496.83400962283,-168.582314216336
429,20,-1646.71828248484,4710.94528271014,-157.731960965302
429,21,-1970.81965276851,4489.11675175837,-168.499545877662
429,22,-1654.86367384637,4707.5926487917,-133.575104683889
429,23,-1963.35955289394,4501.32183050708,-140.637157985221
429,25,-1911.09535985455,4602.96483039152,-75.380688688728
430,1,-1772.77787415343,4608.38855321702,569.121325808445
430,2,-1770.20802475822,4629.8957336214,602.043683612758
430,3,-1761.15100343676,4637.70047921972,600.7082051709
430,4,-1751.35120994714,4644.27519629143,598.860980670613
430,5,-1799.80891339175,4613.92373578255,606.010078934299
430,6,-1811.39553410291,4608.78836237485,606.743248623193
430,7,-1821.4388115974,4599.67553014909,606.305833897554
430,10,-1773.85981220428,4638.9818846613,536.396487936089
430,11,-1803.03080307826,4608.05197078256,539.064940424547
430,13,-1963.71019976451,4568.89456602264,390.451557164365
430,15,-2025.57462431921,4566.07534620136,134.140362804636
430,17,-1999.7418058641,4516.07569815382,-94.3931594133327
430,19,-1997.84467650314,4490.78694129626,-169.921783080692
430,21,-1963.57126025208,4482.39176788486,-169.243885987859
430,23,-1955.50718953323,4494.1229083722,-141.420503408486
430,25,-1911.21692722294,4603.46657684338,-77.3045377117474
431,1,-1772.14212964631,4605.05724705319,567.123999595905
431,2,-1770.57049436714,4627.50619814147,600.697544232886
431,3,-1761.30993276579,4634.95401747455,599.283690326692
431,4,-1751.78747438264,4641.39715241793,597.304050382509
431,5,-1798.60174423094,4609.78199367054,604.179383033629
431,6,-1809.68970400843,4603.26647021778,604.693020670969
431,7,-1819.39992869713,4592.88045566273,604.04155480059
431,10,-1773.35596452227,4634.37317741971,534.528895814141
431,11,-1801.75666114828,4602.85426589751,536.960035840274
431,13,-1961.58424198098,4561.3135889182,389.368500802632
431,15,-2022.65654545541,4559.74292388687,132.091402058804
431,17,-1990.34550619142,4506.93775464143,-95.521470126027
431,19,-1983.84034395561,4477.95313451502,-170.283764306244
431,21,-1943.81567096378,4464.40994431469,-169.059217891389
431,23,-1936.40249553574,4476.50001252228,-141.762480382232
431,25,-1911.01615444777,4603.15438260145,-77.7913112351841
432,1,-1771.62703875329,4600.82775237793,565.058818071503
432,2,-1769.92601170351,4622.68341588017,598.825889531896
432,3,-1760.6366062093,4629.84284862604,597.373358705855
432,4,-1751.73927271698,4636.69422190612,595.326565868778
432,5,-1797.52454484978,4605.67973889232,602.40851976869
432,6,-1808.75657382717,4599.07806617077,603.002684537139
432,7,-1818.73946394047,4588.72467136413,602.428251365792
432,9,-1862.0212928943,4601.64439958247,585.65275436033
432,10,-1773.69287326557,4629.79668140661,532.909250682558
432,11,-1801.74321997328,4598.52294402956,535.079052065219
432,13,-1959.93708145881,4553.17556823369,388.76301029947
432,15,-2014.55180690447,4541.73880814767,131.775777606853
432,17,-1970.62357602982,4489.64903855939,-95.505550596702
432,19,-1955.48879419638,4454.53326513089,-170.111201717376
432,21,-1913.68594193253,4442.76816096267,-168.169872532927
432,23,-1906.28616065774,4453.46487743785,-140.951840673761
432,25,-1910.81635192256,4602.80396170155,-76.1712880495437
433,1,-1767.56322202961,4590.39048051351,562.996720194538
433,2,-1766.16463996,4611.47098132125,597.209461741667
433,3,-1756.89057735862,4618.38052672385,595.890174685403
433,4,-1749.09883060275,4626.87347362588,594.132148389831
433,5,-1792.48600645774,4592.35471825766,599.644675669888
433,6,-1804.59671037515,4587.06943616574,600.175164929842
433,7,-1814.83426684419,4577.09308870665,599.427169521321
433,9,-1861.87284621689,4597.27736161784,584.68844362901
433,10,-1770.60543958566,4622.0047781936,531.290342597276
433,11,-1799.75291753047,4592.13753956422,533.311537350616
433,13,-1962.87359677193,4552.88952489445,387.54155826728
433,15,-2009.19846420959,4529.64705164979,131.872365759909
433,17,-1944.66397874353,4469.41674256231,-92.3510738436909
433,19,-1937.55296012543,4448.28172354006,-166.867277143088
433,21,-1899.07508697495,4446.1244074073,-164.431119464033
433,23,-1892.58767215692,4456.88142674187,-138.048608585686
433,25,-1909.31948008165,4592.45917362342,-76.2529090814909
434,1,-1765.53199434064,4585.43451109605,561.784427449947
434,2,-1763.39214017662,4604.79869475924,596.245096480873
434,3,-1754.17557600539,4611.84786995367,595.001948098915
434,4,-1747.0661575834,4621.32309268204,593.49459293387
434,5,-1789.39123715873,4585.0119058657,598.174873040094
434,6,-1802.25685321406,4581.21491860857,598.826742306195
434,7,-1812.92948005595,4571.76076991354,598.101170332461
434,9,-1862.7719746703,4595.45571949395,584.490016546285
434,10,-1768.79119064607,4617.74840261874,530.154062805067
434,11,-1797.73369845567,4587.97296667798,532.035715541908
434,13,-1965.37758447325,4553.67370293228,388.177700935833
434,15,-2007.11462799982,4523.52917510687,135.586546242476
434,17,-1909.80920569146,4441.57368170733,-90.1159586502237
434,19,-1903.76710917783,4424.06010631008,-164.369093472682
434,21,-1867.32464859472,4427.25836637796,-160.63707752745
434,23,-1864.25697580875,4442.09142050308,-135.742520813039
434,25,-1910.61838092444,4589.73704710017,-76.8760485523528
435,1,-1761.25832106125,4580.82578098663,560.768976651882
435,2,-1761.96857889675,4602.3023402059,595.888335111208
435,3,-1753.64182808995,4610.77355429692,594.909255128087
435,4,-1746.49387890423,4620.10546726079,593.537339390687
435,5,-1786.35604551276,4580.84086003624,597.358384132438
435,6,-1800.59811830703,4578.87548153295,598.31729663578
435,7,-1812.37106719236,4570.79094397721,597.889979383288
435,9,-1862.23189260335,4593.54593166712,584.2574670852
435,10,-1765.57273296474,4614.28350564211,529.226991307644
435,11,-1793.42216755545,4583.55097179169,530.907966991188
435,13,-1963.47431073582,4550.03370053593,388.190344214488
435,15,-1997.26811797255,4513.62726649148,140.750460774251
435,17,-1900.33217831878,4444.36544813718,-86.2567826969753
435,19,-1903.89349986471,4443.88245851979,-162.887098745418
435,21,-1869.5722252834,4453.24409249915,-157.960066795089
435,23,-1865.09564435368,4463.29322199811,-133.224069170875
435,25,-1909.72847159443,4587.15257400876,-77.7688860265282
436,1,-1750.73308274464,4569.5872434562,559.137776827347
436,2,-1755.77222635204,4594.35303815223,595.307784692509
436,3,-1749.97024707328,4605.32789179426,595.019671691619
436,4,-1744.08349700026,4615.88613037712,593.996297873276
436,5,-1777.5990646524,4571.36780379441,595.992578843229
436,6,-1789.21734541048,4567.26669577224,596.513819692109
436,7,-1803.08523919733,4561.68206763947,596.394645770994
436,9,-1858.16057918705,4589.1029993905,583.520129826059
436,10,-1754.89766674824,4602.9836486555,527.97770731219
436,11,-1781.97616830095,4572.10120862232,529.691335291689
436,13,-1936.46391504844,4522.81860406424,388.836586796322
436,15,-1964.35415146206,4484.25060494384,142.618312871673
436,17,-1879.72661740564,4436.23434487711,-84.6420735540582
436,19,-1886.81752132577,4444.96069030469,-160.662614940709
436,21,-1857.04564274752,4456.39064546125,-156.138310473829
436,23,-1853.37647010292,4465.28694438122,-132.044613421314
436,25,-1909.53540073762,4586.8142018806,-79.2847859548118
437,1,-1731.90296249741,4550.85288757944,554.171896160521
437,2,-1740.03916234424,4578.44060266363,589.05137544303
437,3,-1735.21686346614,4590.39688571982,588.583984800292
437,4,-1729.3741326984,4600.73939355781,587.277549114414
437,5,-1759.22863300597,4553.93396652149,590.679882412776
437,6,-1769.40592986715,4548.93906282334,591.400182021176
437,7,-1781.04526033152,4541.52331966828,591.406013687913
437,9,-1846.46036980033,4576.83486310839,579.330315370159
437,10,-1741.07269858584,4587.72208652214,524.160287975978
437,11,-1767.03647927144,4557.63400064637,525.937607640533
437,13,-1935.81978888897,4522.38914718742,393.545349756324
437,15,-1917.11947268036,4441.34706011678,146.486778226772
437,17,-1851.32960165683,4422.72489403054,-80.8658708919653
437,19,-1845.78453074318,4417.74475820385,-157.031294405554
437,21,-1820.67339076223,4436.73942391198,-150.91672707797
437,23,-1822.26458495158,4450.94331851959,-127.075649172809
437,25,-1917.56651780433,4593.95974633612,-80.2823141093861
437,26,-1745.08193920776,4651.44339738803,-442.619009409826
437,32,-1696.0677019596,4575.01987064605,-897.140538300509
438,1,-1724.34128824899,4545.12688765424,552.327229970516
438,2,-1729.13797784505,4570.23535090575,586.216715866119
438,3,-1721.45804676136,4579.10986870371,584.867958027245
438,4,-1715.6988840307,4588.37323009007,583.159758241035
438,5,-1751.83920107553,4548.97198772212,588.887110829032
438,6,-1762.85295564404,4545.59011320403,589.802182152348
438,7,-1775.6514503694,4540.15219489753,590.139576995658
438,8,-1750.11647895699,4636.07309353461,569.778789642578
438,9,-1831.97610091769,4563.04354486587,575.654866677787
438,10,-1727.15796851162,4574.5634642389,520.920649749401
438,11,-1758.51964434373,4551.81724612914,523.786473877693
438,13,-1925.82502592028,4513.26713592921,392.977967318974
438,15,-1896.45279368525,4421.40959822453,148.739535455303
438,17,-1839.68789896176,4426.60009688736,-79.0648963647511
438,19,-1825.66429708885,4412.26750232063,-153.233064656378
438,21,-1792.898999258,4422.89134822253,-145.552140329878
438,23,-1799.09946772968,4440.7457881862,-123.303587574535
438,25,-1917.90965015446,4595.21475653532,-80.3535537032672
438,26,-1730.21391625964,4637.50160193051,-441.837120621824
438,32,-1652.40932233033,4565.14797804172,-892.404603252042
439,1,-1713.74489573764,4538.98650513634,549.999106666651
439,2,-1714.60059000882,4562.97131530674,583.312246266974
439,3,-1706.00312815568,4568.80662358963,581.458521812443
439,4,-1702.12136919185,4580.58473531342,580.00216393298
439,5,-1740.74697648796,4541.50153658024,586.561894527737
439,6,-1754.11803696805,4540.15075974991,587.745920810335
439,7,-1768.07143923218,4537.14167717217,588.366760268881
439,8,-1727.97993667368,4615.858972475,565.527046411662
439,9,-1819.41045629735,4552.52218723033,572.857815537973
439,10,-1713.65015163597,4564.66304711437,518.126041764805
439,11,-1750.03265790636,4546.93738957442,521.674219026915
439,13,-1906.88706018845,4498.01642772138,388.730192141402
439,15,-1881.41222240525,4407.37261820825,147.260700874745
439,17,-1805.19229354273,4402.20921177495,-78.591070745993
439,19,-1780.52794627607,4376.8554166288,-151.477277819684
439,21,-1750.74098572169,4392.57158045469,-143.946088488713
439,23,-1758.44490235084,4413.00595641171,-121.6764286839
439,25,-1917.10333772537,4598.94445912981,-80.886627724122
439,26,-1716.95255228701,4625.92452363341,-441.897542884217
439,32,-1577.86334730899,4519.46402176872,-884.418310629211
440,1,-1689.4893691421,4519.11987876264,546.616204669543
440,2,-1690.92487612107,4543.84673172072,579.709425245656
440,3,-1684.71523710425,4551.4241772064,578.289057095986
440,4,-1680.97857668258,4565.45683753766,577.14571798513
440,5,-1716.42656292219,4520.51831381392,582.716022461044
440,6,-1730.22273248733,4519.09561345842,583.832758076863
440,7,-1744.28344675904,4516.68288645462,584.41085051516
440,8,-1708.66638249944,4603.94402079117,563.179862365905
440,9,-1793.80149926194,4530.58685939396,568.458848660627
440,10,-1694.40474589165,4551.28134237072,515.776267950368
440,11,-1726.96083184102,4527.27087564399,518.18634522506
440,12,-1684.7195840779,4686.11323136033,359.081911200571
440,13,-1885.50540487024,4480.89700545495,384.61953081606
440,15,-1879.56670496156,4406.04949783688,145.43444663972
440,17,-1783.23116146142,4396.79213217283,-77.4970311750671
440,19,-1757.20948948079,4367.88296396739,-149.915103060342
440,21,-1722.40987611054,4379.17152444852,-140.856693791638
440,23,-1728.07329850194,4396.810788689,-118.192852427369
440,25,-1889.66258770541,4576.21801783832,-79.6463397318138
440,26,-1713.86753684837,4631.5708829208,-447.485558496608
440,32,-1549.42889875693,4522.11186526728,-889.237078846427
441,1,-1654.30473231436,4501.17307296034,542.111506166625
441,2,-1661.55297067206,4525.44741193694,576.150752149595
441,3,-1658.55659266905,4540.21963799847,575.766005151609
441,4,-1655.29545115533,4553.47258349541,575.043754224708
441,5,-1671.99572697518,4485.49238613813,576.189696598984
441,6,-1685.80423256066,4483.36228845261,577.172682606472
441,7,-1700.77976419524,4481.37928535684,577.624209514462
441,8,-1698.46824600024,4604.46325344503,564.662672124092
441,9,-1758.20740818018,4504.32284136565,563.054051325504
441,10,-1665.28396862655,4541.43354401944,513.034976677297
441,11,-1685.41697855147,4502.88578368259,512.654994396379
441,13,-1825.94302016107,4438.35851709023,377.202278282705
441,15,-1813.82539794881,4355.39925520054,141.732583015137
441,17,-1750.71745105318,4380.7257249694,-79.1773902888442
441,19,-1731.69594866752,4355.0492410531,-152.342014656472
441,21,-1698.78825826677,4368.9100017006,-143.776353959827
441,23,-1702.11155358929,4385.07718688369,-121.029534364549
441,24,-1730.73754669362,4681.36728301666,-80.7997876295316
441,25,-1843.69181320047,4547.07769630102,-79.5897509247872
441,26,-1699.95789201011,4623.7515241844,-452.972099445575
441,27,-1873.51053608086,4601.29464342855,-457.634215869093
441,28,-1684.43229955186,4632.33054649184,-818.62688454501
441,32,-1517.57501164408,4506.33583654478,-890.540004604742
442,1,-1632.26076318085,4497.59244655325,542.691699456896
442,2,-1639.22307468988,4514.57230005106,578.053054116351
442,3,-1637.49758565952,4530.61368761149,579.625997212814
442,4,-1634.46645510842,4543.08279580612,581.186999792443
442,5,-1646.51323732591,4469.8805279709,575.881499108182
442,6,-1657.0576434153,4461.76512527381,576.049378085021
442,7,-1673.03238621399,4460.56775071335,576.491334201378
442,8,-1672.95501375909,4586.97976000313,571.064124696608
442,9,-1732.69411844466,4485.29947371551,561.606959786894
442,10,-1644.75528134639,4541.03573842743,513.936450137034
442,11,-1662.06098918265,4499.25079383762,512.583534196234
442,13,-1815.87587860273,4446.26386639081,375.606021723462
442,15,-1808.86923162314,4357.33217613189,135.992219860303
442,17,-1734.96861930793,4374.37823735103,-80.7374045312859
442,19,-1718.0150382637,4351.06621580458,-156.056785139291
442,21,-1685.2246399407,4363.518726002,-146.796287728633
442,23,-1686.87095096318,4378.62293514453,-122.920195205032
442,24,-1700.55845857274,4667.91071870906,-83.9048393167644
442,25,-1789.55425199231,4504.56182670214,-79.2065008595187
442,26,-1681.98678402337,4612.11080375028,-454.015298995534
442,27,-1815.35768135754,4549.15353628429,-455.449548277244
442,28,-1680.22621044323,4632.00138628655,-824.377142007018
442,32,-1512.22649867773,4505.05839092052,-893.05993921167
443,1,-1619.7598217282,4500.71993250545,542.272194665637
443,2,-1615.99393336567,4504.21947361191,575.536813332134
443,3,-1611.96633844555,4516.37004462918,576.669577071071
443,4,-1604.70585626169,4523.14953180925,577.395434441401
443,5,-1633.07160971967,4476.66613697287,575.833167156539
443,6,-1642.30677060202,4467.19726945912,575.879514210146
443,7,-1658.30652388199,4465.18788227802,576.220970425182
443,8,-1631.39127368556,4551.24787659741,564.636970492667
443,9,-1708.61936864875,4477.29862605553,559.4336008081
443,10,-1625.71960451929,4532.69198755224,512.432013150761
443,11,-1650.85496636905,4504.85555549527,512.891491992841
443,12,-1632.93408866061,4695.59056957591,373.544965021817
443,13,-1787.68228701928,4430.08949062401,373.217084181494
443,15,-1799.5178263155,4363.22021428899,136.624198073112
443,17,-1740.52611013973,4374.43913236567,-83.0981567649274
443,19,-1721.53120719648,4346.62011592035,-159.555904047588
443,21,-1683.60763961678,4353.75236349585,-152.335117139896
443,23,-1683.56384642525,4368.53569896187,-127.285498039257
443,24,-1662.51695964687,4645.19797238786,-87.1033017222688
443,25,-1761.19839953223,4489.27037644176,-79.9381596769455
443,26,-1667.53380056096,4609.50712241633,-454.977348997731
443,27,-1804.39174163024,4542.19654190329,-455.011750551602
443,28,-1676.02049372507,4633.56340145867,-825.569099328151
443,32,-1506.35844868422,4499.3434877708,-892.257659935528
444,1,-1591.90431337942,4487.59530679908,540.153461821894
444,2,-1593.7546717797,4499.96411379832,574.172155908542
444,3,-1589.68738392038,4511.94044406539,575.289988144519
